¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,√÷¿˙±‚ø¬(°∆C),√÷∞Ì±‚ø¬(°∆C),¿œ∞≠ºˆ∑Æ(mm),∆Ú±’ «≥º”(m/s),∆Ú±’ ªÛ¥ÎΩ¿µµ(%),¿œ √÷Ω…Ω≈¿˚º≥(cm),∆Ú±’ ¿¸øÓ∑Æ(1/10),æ»∞≥ ∞Ëº”Ω√∞£(hr),¿œ πÃºº∏’¡ˆ ≥Ûµµ(ß∂/ß©)
169,»ÊªÍµµ,2017-05-01,11.5,20.7,,3.9,89.0,,4.3,,85.0
169,»ÊªÍµµ,2017-05-02,12.1,20.2,,6.0,85.9,,5.3,,27.0
169,»ÊªÍµµ,2017-05-03,13.1,22.8,,2.9,71.9,,0.0,,30.0
169,»ÊªÍµµ,2017-05-04,13.6,23.8,5.3,3.8,91.0,,6.4,,28.0
169,»ÊªÍµµ,2017-05-05,12.2,17.8,3.9,4.2,99.0,,9.6,5.72,25.0
169,»ÊªÍµµ,2017-05-06,10.7,19.4,,3.8,67.3,,5.6,,201.0
169,»ÊªÍµµ,2017-05-07,10.4,22.0,,2.8,75.0,,1.0,,228.0
169,»ÊªÍµµ,2017-05-08,11.7,17.8,0.1,2.7,74.3,,7.1,,121.0
169,»ÊªÍµµ,2017-05-09,10.2,14.5,12.6,6.0,95.8,,10.0,5.33,26.0
169,»ÊªÍµµ,2017-05-10,11.4,17.9,,4.2,97.9,,6.1,4.5,23.0
169,»ÊªÍµµ,2017-05-11,12.4,23.0,,5.7,91.8,,6.9,0.42,53.0
169,»ÊªÍµµ,2017-05-12,13.6,18.3,0.0,3.5,98.9,,7.9,6.42,16.0
169,»ÊªÍµµ,2017-05-13,10.6,21.1,,4.3,97.9,,1.4,0.5,20.0
169,»ÊªÍµµ,2017-05-14,11.0,20.4,,3.1,90.3,,0.5,,54.0
169,»ÊªÍµµ,2017-05-15,11.4,20.4,,2.6,71.9,,4.0,,37.0
169,»ÊªÍµµ,2017-05-16,12.0,19.2,,2.1,88.5,,5.1,,29.0
169,»ÊªÍµµ,2017-05-17,12.9,19.9,,2.4,81.4,,1.8,,36.0
169,»ÊªÍµµ,2017-05-18,14.8,23.1,,1.1,65.1,,0.3,,31.0
169,»ÊªÍµµ,2017-05-19,13.9,21.7,,2.6,74.1,,2.1,,25.0
169,»ÊªÍµµ,2017-05-20,13.9,24.4,,2.1,71.0,,5.9,,23.0
169,»ÊªÍµµ,2017-05-21,15.4,25.3,,2.3,77.9,,1.4,,24.0
169,»ÊªÍµµ,2017-05-22,16.0,25.6,,3.1,88.0,,0.3,,23.0
169,»ÊªÍµµ,2017-05-23,15.2,23.6,,3.3,95.9,,7.6,0.67,21.0
169,»ÊªÍµµ,2017-05-24,15.2,19.6,0.0,3.8,99.0,,7.1,9.05,13.0
169,»ÊªÍµµ,2017-05-25,13.1,26.6,,5.5,82.1,,1.5,,22.0
169,»ÊªÍµµ,2017-05-26,12.3,20.2,,5.9,82.9,,0.0,,23.0
169,»ÊªÍµµ,2017-05-27,12.7,21.5,,2.7,81.5,,0.0,,19.0
169,»ÊªÍµµ,2017-05-28,13.1,22.4,,7.1,88.1,,0.0,,20.0
169,»ÊªÍµµ,2017-05-29,15.3,27.5,,2.3,77.4,,1.8,,28.0
169,»ÊªÍµµ,2017-05-30,15.3,22.8,,2.8,82.9,,7.0,4.58,19.0
169,»ÊªÍµµ,2017-05-31,14.8,18.9,,5.3,99.0,,10.0,24.0,14.0
169,»ÊªÍµµ,2017-06-01,14.6,21.7,,3.9,99.0,,8.4,6.03,18.0
169,»ÊªÍµµ,2017-06-02,14.1,22.6,,4.4,83.8,,0.4,,31.0
169,»ÊªÍµµ,2017-06-03,14.3,21.5,0.0,4.8,88.3,,5.3,,18.0
169,»ÊªÍµµ,2017-06-04,13.9,23.2,,4.2,88.4,,2.9,,19.0
169,»ÊªÍµµ,2017-06-05,15.2,25.1,,3.3,65.8,,6.5,,17.0
169,»ÊªÍµµ,2017-06-06,14.1,19.0,14.3,9.5,98.1,,10.0,6.42,13.0
169,»ÊªÍµµ,2017-06-07,15.3,20.2,0.1,3.9,98.9,,7.3,,16.0
169,»ÊªÍµµ,2017-06-08,15.4,23.1,,1.6,95.4,,3.4,,22.0
169,»ÊªÍµµ,2017-06-09,15.8,23.3,,2.9,93.4,,4.1,,33.0
169,»ÊªÍµµ,2017-06-10,17.1,21.2,0.2,3.4,99.0,,10.0,13.68,22.0
169,»ÊªÍµµ,2017-06-11,15.6,23.0,0.7,3.5,92.9,,7.1,5.92,29.0
169,»ÊªÍµµ,2017-06-12,14.8,18.8,,6.3,95.5,,7.9,,20.0
169,»ÊªÍµµ,2017-06-13,14.1,23.0,,2.5,86.8,,3.8,,20.0
169,»ÊªÍµµ,2017-06-14,15.5,23.2,,3.2,95.5,,0.5,,19.0
169,»ÊªÍµµ,2017-06-15,16.8,26.2,,2.1,81.9,,4.1,,24.0
169,»ÊªÍµµ,2017-06-16,16.7,23.9,,3.4,85.9,,1.6,,24.0
169,»ÊªÍµµ,2017-06-17,16.1,25.4,,4.6,81.6,,0.0,,18.0
169,»ÊªÍµµ,2017-06-18,16.3,25.7,,1.5,85.0,,1.0,,19.0
169,»ÊªÍµµ,2017-06-19,16.8,25.2,,2.6,97.1,,7.9,2.17,19.0
169,»ÊªÍµµ,2017-06-20,17.3,20.6,10.3,3.9,99.0,,8.5,1.83,30.0
169,»ÊªÍµµ,2017-06-21,17.7,24.6,,1.6,98.6,,8.5,0.75,27.0
169,»ÊªÍµµ,2017-06-22,17.9,26.5,,1.5,98.3,,7.5,6.65,17.0
169,»ÊªÍµµ,2017-06-23,18.1,25.3,,1.8,98.8,,8.0,9.07,19.0
169,»ÊªÍµµ,2017-06-24,18.2,26.0,,2.9,96.0,,9.0,2.33,22.0
169,»ÊªÍµµ,2017-06-25,18.5,24.5,,2.3,98.6,,8.4,4.33,24.0
169,»ÊªÍµµ,2017-06-26,18.4,23.7,,2.6,99.0,,9.9,8.83,18.0
169,»ÊªÍµµ,2017-06-27,18.4,24.1,,3.2,98.8,,8.9,9.5,17.0
169,»ÊªÍµµ,2017-06-28,17.9,26.0,,3.3,96.5,,9.9,12.92,19.0
169,»ÊªÍµµ,2017-06-29,17.2,25.4,0.1,2.4,98.9,,9.1,9.23,21.0
169,»ÊªÍµµ,2017-06-30,18.8,26.4,0.4,1.9,99.0,,9.3,6.83,22.0
169,»ÊªÍµµ,2017-07-01,18.8,23.0,0.0,5.8,99.0,,10.0,22.08,12.0
169,»ÊªÍµµ,2017-07-02,19.7,22.3,0.0,8.1,99.0,,10.0,22.17,
169,»ÊªÍµµ,2017-07-03,19.6,25.0,0.3,6.8,99.0,,10.0,12.25,
169,»ÊªÍµµ,2017-07-04,20.4,27.6,0.0,2.3,99.0,,9.3,8.45,14.0
169,»ÊªÍµµ,2017-07-05,20.9,27.8,,2.4,99.0,,8.8,13.33,24.0
169,»ÊªÍµµ,2017-07-06,20.7,24.4,19.1,4.3,99.0,,9.9,23.08,
169,»ÊªÍµµ,2017-07-07,21.5,24.9,0.9,8.1,99.0,,10.0,15.38,
169,»ÊªÍµµ,2017-07-08,19.3,24.9,22.1,5.9,99.0,,10.0,13.27,
169,»ÊªÍµµ,2017-07-09,20.1,23.4,0.4,5.9,99.0,,10.0,19.0,11.0
169,»ÊªÍµµ,2017-07-10,20.6,24.1,4.0,6.5,99.0,,9.8,17.58,12.0
169,»ÊªÍµµ,2017-07-11,20.7,25.8,,4.1,99.0,,6.9,,18.0
169,»ÊªÍµµ,2017-07-12,18.3,25.1,,3.5,99.0,,4.9,8.83,13.0
169,»ÊªÍµµ,2017-07-13,19.6,25.9,,4.6,99.0,,10.0,13.97,15.0
169,»ÊªÍµµ,2017-07-14,20.6,27.8,,5.8,99.0,,9.6,14.13,
169,»ÊªÍµµ,2017-07-15,20.3,24.5,9.7,4.7,99.0,,10.0,17.17,
169,»ÊªÍµµ,2017-07-16,20.1,24.4,,6.6,99.0,,10.0,18.0,
169,»ÊªÍµµ,2017-07-17,20.6,25.5,12.4,4.9,99.0,,10.0,17.17,
169,»ÊªÍµµ,2017-07-18,19.9,26.0,37.9,2.8,99.0,,9.8,8.42,
169,»ÊªÍµµ,2017-07-19,21.4,27.6,,1.3,99.0,,3.5,5.33,19.0
169,»ÊªÍµµ,2017-07-20,21.2,29.1,,3.4,99.0,,6.6,12.97,32.0
169,»ÊªÍµµ,2017-07-21,21.8,27.9,,3.4,99.0,,7.4,11.83,26.0
169,»ÊªÍµµ,2017-07-22,21.6,27.1,,3.2,99.0,,9.3,12.0,16.0
169,»ÊªÍµµ,2017-07-23,23.2,28.8,,1.9,99.0,,6.8,1.63,25.0
169,»ÊªÍµµ,2017-07-24,25.6,29.6,,1.5,99.0,,6.0,,35.0
169,»ÊªÍµµ,2017-07-25,24.2,29.7,,2.6,99.0,,7.4,4.58,
169,»ÊªÍµµ,2017-07-26,20.6,29.1,,3.1,98.6,,3.0,0.92,
169,»ÊªÍµµ,2017-07-27,19.6,27.4,,4.7,93.9,,2.6,,
169,»ÊªÍµµ,2017-07-28,22.0,28.7,,3.4,99.0,,5.5,0.85,
169,»ÊªÍµµ,2017-07-29,23.7,30.1,0.0,1.3,99.0,,7.0,2.0,
169,»ÊªÍµµ,2017-07-30,22.1,28.5,0.0,4.1,98.9,,6.3,2.17,
169,»ÊªÍµµ,2017-07-31,21.6,24.8,3.8,4.4,99.0,,8.6,1.17,
169,»ÊªÍµµ,2017-08-01,22.1,29.9,,4.7,98.8,,2.1,,
169,»ÊªÍµµ,2017-08-02,23.5,30.2,,4.8,98.5,,0.8,,
169,»ÊªÍµµ,2017-08-03,22.3,29.7,,7.8,98.1,,1.8,,
169,»ÊªÍµµ,2017-08-04,23.5,31.2,,5.5,98.3,,1.8,,
169,»ÊªÍµµ,2017-08-05,24.9,33.7,,2.6,97.8,,2.4,,
169,»ÊªÍµµ,2017-08-06,25.5,32.3,,2.6,98.9,,3.6,3.03,
169,»ÊªÍµµ,2017-08-07,25.1,31.8,,2.2,98.3,,2.4,,
169,»ÊªÍµµ,2017-08-08,21.4,29.5,2.3,2.3,99.0,,8.3,,
169,»ÊªÍµµ,2017-08-09,22.7,28.4,8.1,3.2,99.0,,8.9,,
169,»ÊªÍµµ,2017-08-10,24.0,30.6,,1.9,97.6,,2.8,,
169,»ÊªÍµµ,2017-08-11,23.6,32.0,,1.3,98.1,,0.5,,
169,»ÊªÍµµ,2017-08-12,22.5,29.6,,3.8,98.8,,6.4,,19.0
169,»ÊªÍµµ,2017-08-13,20.7,23.3,68.5,8.5,99.0,,10.0,,13.0
169,»ÊªÍµµ,2017-08-14,21.0,27.4,65.7,5.6,99.0,,9.5,3.48,
169,»ÊªÍµµ,2017-08-15,22.3,28.7,0.2,3.9,99.0,,8.4,7.15,19.0
169,»ÊªÍµµ,2017-08-16,23.5,29.3,,1.9,98.5,,5.6,,9.0
169,»ÊªÍµµ,2017-08-17,22.7,28.7,0.0,2.0,98.4,,4.0,,13.0
169,»ÊªÍµµ,2017-08-18,22.8,29.5,,1.8,98.6,,1.5,,16.0
169,»ÊªÍµµ,2017-08-19,22.4,24.5,5.3,5.4,99.0,,6.5,,
169,»ÊªÍµµ,2017-08-20,21.9,28.3,51.8,6.9,99.0,,9.1,,
169,»ÊªÍµµ,2017-08-21,22.2,28.6,1.1,4.3,99.0,,6.1,2.1,
169,»ÊªÍµµ,2017-08-22,23.2,30.3,0.8,2.6,99.0,,5.9,,12.0
169,»ÊªÍµµ,2017-08-23,24.3,30.4,0.0,5.7,99.0,,5.4,4.57,16.0
169,»ÊªÍµµ,2017-08-24,23.1,30.4,,5.7,99.0,,6.4,3.83,18.0
169,»ÊªÍµµ,2017-08-25,19.9,28.1,58.7,3.7,98.6,,5.6,2.67,
169,»ÊªÍµµ,2017-08-26,21.1,26.9,,5.6,86.5,,1.8,,22.0
169,»ÊªÍµµ,2017-08-27,20.6,27.5,,3.2,89.1,,1.3,,21.0
169,»ÊªÍµµ,2017-08-28,21.3,28.6,0.0,4.3,99.0,,5.3,,19.0
169,»ÊªÍµµ,2017-08-29,19.8,26.5,0.4,8.9,80.5,,6.6,,19.0
169,»ÊªÍµµ,2017-08-30,19.6,23.3,,7.9,84.1,,7.9,,22.0
169,»ÊªÍµµ,2017-08-31,19.8,24.9,,6.2,97.8,,5.4,,31.0
169,»ÊªÍµµ,2017-09-01,19.4,25.4,,4.3,96.0,,1.3,,29.0
169,»ÊªÍµµ,2017-09-02,19.7,24.4,,2.0,98.5,,5.0,,20.0
169,»ÊªÍµµ,2017-09-03,19.9,26.2,,1.9,96.9,,5.5,,20.0
169,»ÊªÍµµ,2017-09-04,19.7,24.7,0.0,2.7,97.5,,8.8,,18.0
169,»ÊªÍµµ,2017-09-05,20.1,22.3,11.7,3.1,99.0,,10.0,4.35,15.0
169,»ÊªÍµµ,2017-09-06,17.9,22.5,34.5,2.9,99.0,,10.0,11.13,9.0
169,»ÊªÍµµ,2017-09-07,18.2,24.8,1.3,3.1,99.0,,5.5,,24.0
169,»ÊªÍµµ,2017-09-08,19.6,25.7,,2.6,98.9,,2.5,,40.0
169,»ÊªÍµµ,2017-09-09,19.7,25.2,,2.3,98.4,,5.8,1.13,44.0
169,»ÊªÍµµ,2017-09-10,19.3,25.4,7.0,3.8,97.8,,7.3,,36.0
169,»ÊªÍµµ,2017-09-11,19.1,24.0,46.6,5.6,99.0,,7.3,2.23,
169,»ÊªÍµµ,2017-09-12,19.0,25.1,,5.6,98.4,,0.0,,
169,»ÊªÍµµ,2017-09-13,18.5,24.6,,5.7,94.6,,0.0,,19.0
169,»ÊªÍµµ,2017-09-14,18.3,23.4,,4.4,96.9,,1.9,,23.0
169,»ÊªÍµµ,2017-09-15,19.6,22.4,,4.7,93.0,,7.5,,20.0
169,»ÊªÍµµ,2017-09-16,17.9,22.9,,4.6,95.5,,6.6,,14.0
169,»ÊªÍµµ,2017-09-17,18.5,22.0,,7.7,98.1,,1.0,,15.0
169,»ÊªÍµµ,2017-09-18,18.9,24.7,,2.9,98.8,,2.6,1.67,24.0
169,»ÊªÍµµ,2017-09-19,21.6,26.3,,4.2,91.0,,5.4,,58.0
169,»ÊªÍµµ,2017-09-20,16.7,24.5,,3.6,95.5,,7.9,,27.0
169,»ÊªÍµµ,2017-09-21,16.4,22.6,,2.3,97.5,,5.5,,18.0
169,»ÊªÍµµ,2017-09-22,16.9,25.3,,1.5,98.0,,4.4,,20.0
169,»ÊªÍµµ,2017-09-23,17.9,24.6,,1.5,98.9,,4.9,,19.0
169,»ÊªÍµµ,2017-09-24,18.4,25.1,,1.3,98.5,,5.4,7.97,31.0
169,»ÊªÍµµ,2017-09-25,19.0,25.1,,2.7,98.5,,6.4,1.72,51.0
169,»ÊªÍµµ,2017-09-26,18.9,26.8,4.0,4.2,97.9,,6.0,,41.0
169,»ÊªÍµµ,2017-09-27,18.6,20.7,10.8,7.5,98.8,,7.6,3.08,19.0
169,»ÊªÍµµ,2017-09-28,16.9,22.2,,6.7,93.9,,3.1,,29.0
169,»ÊªÍµµ,2017-09-29,15.7,21.8,,4.1,81.9,,4.9,,16.0
169,»ÊªÍµµ,2017-09-30,15.7,23.1,,3.3,94.3,,2.0,,17.0
169,»ÊªÍµµ,2017-10-01,15.8,21.4,59.0,8.6,99.0,,9.8,3.47,17.0
169,»ÊªÍµµ,2017-10-02,18.3,21.7,0.4,7.4,98.8,,7.1,1.08,22.0
169,»ÊªÍµµ,2017-10-03,15.9,19.3,,9.6,88.0,,7.3,,28.0
169,»ÊªÍµµ,2017-10-04,15.0,19.7,,6.7,89.6,,8.0,,30.0
169,»ÊªÍµµ,2017-10-05,15.7,18.6,9.3,4.2,98.6,,10.0,,16.0
169,»ÊªÍµµ,2017-10-06,15.0,17.1,8.9,3.6,99.0,,9.8,4.3,7.0
169,»ÊªÍµµ,2017-10-07,15.1,20.8,,3.7,98.8,,2.9,,13.0
169,»ÊªÍµµ,2017-10-08,16.2,24.3,,1.6,98.6,,4.0,3.23,15.0
169,»ÊªÍµµ,2017-10-09,17.7,24.6,,2.3,98.4,,1.3,1.58,13.0
169,»ÊªÍµµ,2017-10-10,18.3,22.0,,2.4,99.0,,9.3,15.83,16.0
169,»ÊªÍµµ,2017-10-11,14.6,21.4,3.3,7.6,98.3,,9.1,5.25,13.0
169,»ÊªÍµµ,2017-10-12,11.0,14.8,2.4,8.8,95.3,,9.0,,14.0
169,»ÊªÍµµ,2017-10-13,12.7,16.5,,7.6,81.1,,5.0,,17.0
169,»ÊªÍµµ,2017-10-14,14.7,18.0,,9.6,68.0,,8.9,,20.0
169,»ÊªÍµµ,2017-10-15,11.9,16.5,5.4,5.6,92.4,,10.0,,19.0
169,»ÊªÍµµ,2017-10-16,15.4,17.9,0.0,7.0,96.0,,9.4,,22.0
169,»ÊªÍµµ,2017-10-17,14.6,18.8,,5.4,93.3,,8.0,,31.0
169,»ÊªÍµµ,2017-10-18,15.1,19.8,0.2,3.2,96.6,,9.8,,22.0
169,»ÊªÍµµ,2017-10-19,14.0,19.4,,3.2,98.0,,7.5,,22.0
169,»ÊªÍµµ,2017-10-20,14.1,19.1,,4.7,97.6,,0.3,,18.0
169,»ÊªÍµµ,2017-10-21,14.2,18.7,,7.5,98.4,,0.0,,31.0
169,»ÊªÍµµ,2017-10-22,14.6,17.9,,10.1,94.3,,0.6,,28.0
169,»ÊªÍµµ,2017-10-23,12.2,17.0,,4.8,88.5,,3.9,,
169,»ÊªÍµµ,2017-10-24,12.3,18.1,,3.7,94.5,,0.8,,
169,»ÊªÍµµ,2017-10-25,11.6,17.6,,4.1,90.6,,0.9,,20.0
169,»ÊªÍµµ,2017-10-26,11.8,17.9,,2.6,93.5,,6.3,,26.0
169,»ÊªÍµµ,2017-10-27,13.0,18.1,,3.2,97.0,,3.9,,41.0
169,»ÊªÍµµ,2017-10-28,13.5,18.4,,4.8,98.8,,0.8,,36.0
169,»ÊªÍµµ,2017-10-29,10.5,15.7,,14.2,84.0,,4.5,,37.0
169,»ÊªÍµµ,2017-10-30,9.9,12.7,,11.0,72.4,,2.3,,22.0
169,»ÊªÍµµ,2017-10-31,9.8,15.6,,3.4,81.6,,2.6,,17.0
169,»ÊªÍµµ,2017-11-01,10.1,18.7,,2.4,89.5,,2.0,,15.0
169,»ÊªÍµµ,2017-11-02,12.3,18.8,,1.5,95.5,,5.3,,16.0
169,»ÊªÍµµ,2017-11-03,9.6,18.6,0.5,7.1,85.5,,3.9,,22.0
169,»ÊªÍµµ,2017-11-04,8.6,11.6,,9.9,69.3,,4.0,,39.0
169,»ÊªÍµµ,2017-11-05,8.4,13.2,,4.4,84.6,,2.3,,16.0
169,»ÊªÍµµ,2017-11-06,8.0,15.6,,1.7,92.9,,2.6,,20.0
169,»ÊªÍµµ,2017-11-07,11.9,18.8,0.0,3.9,98.8,,9.4,1.87,22.0
169,»ÊªÍµµ,2017-11-08,10.3,17.1,0.0,7.8,93.0,,3.1,7.27,47.0
169,»ÊªÍµµ,2017-11-09,9.4,14.0,,5.1,85.9,,0.0,,21.0
169,»ÊªÍµµ,2017-11-10,10.4,20.4,,6.6,90.3,,5.9,,32.0
169,»ÊªÍµµ,2017-11-11,7.9,11.6,,9.7,71.9,,4.3,,41.0
169,»ÊªÍµµ,2017-11-12,7.7,12.8,,3.8,84.0,,3.5,,19.0
169,»ÊªÍµµ,2017-11-13,7.8,16.0,0.0,2.6,94.5,,6.0,,13.0
169,»ÊªÍµµ,2017-11-14,9.2,14.2,,6.1,69.6,,3.4,,38.0
169,»ÊªÍµµ,2017-11-15,6.5,12.1,,4.7,62.8,,2.3,,26.0
169,»ÊªÍµµ,2017-11-16,6.0,11.6,,2.8,77.1,,1.9,,19.0
169,»ÊªÍµµ,2017-11-17,7.0,16.2,1.4,4.3,87.1,,8.5,,16.0
169,»ÊªÍµµ,2017-11-18,3.6,8.9,0.0,14.2,77.1,,8.8,,25.0
169,»ÊªÍµµ,2017-11-19,3.9,8.3,0.0,5.8,76.0,,8.5,,16.0
169,»ÊªÍµµ,2017-11-20,4.5,11.1,0.0,3.1,77.0,,4.5,,24.0
169,»ÊªÍµµ,2017-11-21,6.9,12.5,,2.7,83.0,,8.5,,26.0
169,»ÊªÍµµ,2017-11-22,7.1,13.8,0.0,6.2,82.8,,7.4,,46.0
169,»ÊªÍµµ,2017-11-23,4.9,9.7,0.0,7.9,58.6,,6.1,,32.0
169,»ÊªÍµµ,2017-11-24,5.2,11.0,0.0,5.4,52.0,,2.3,,33.0
169,»ÊªÍµµ,2017-11-25,4.6,13.8,,5.4,70.0,,2.1,,37.0
169,»ÊªÍµµ,2017-11-26,6.3,15.7,,6.9,75.5,,2.1,,45.0
169,»ÊªÍµµ,2017-11-27,4.5,10.1,,4.2,78.8,,3.0,,18.0
169,»ÊªÍµµ,2017-11-28,5.4,12.5,,1.8,95.3,,6.4,,21.0
169,»ÊªÍµµ,2017-11-29,5.1,12.6,,9.4,79.8,,9.3,,37.0
169,»ÊªÍµµ,2017-11-30,2.4,6.8,,11.4,74.9,,7.4,,18.0
169,»ÊªÍµµ,2017-12-01,1.5,4.4,0.0,5.3,78.3,,6.6,,15.0
169,»ÊªÍµµ,2017-12-02,3.0,11.6,,2.8,67.8,,5.5,,14.0
169,»ÊªÍµµ,2017-12-03,6.8,14.9,,3.2,87.6,,7.8,,21.0
169,»ÊªÍµµ,2017-12-04,0.5,9.9,3.8,8.4,90.5,,8.5,,28.0
169,»ÊªÍµµ,2017-12-05,0.2,4.3,2.8,7.3,89.5,0.2,7.8,,13.0
169,»ÊªÍµµ,2017-12-06,3.1,9.6,0.0,2.6,66.4,,7.1,,27.0
169,»ÊªÍµµ,2017-12-07,2.8,10.8,1.4,5.0,72.5,,7.4,,34.0
169,»ÊªÍµµ,2017-12-08,0.7,4.9,0.2,10.4,77.1,,8.5,,17.0
169,»ÊªÍµµ,2017-12-09,4.4,9.7,,3.4,62.4,,8.1,,32.0
169,»ÊªÍµµ,2017-12-10,3.7,11.2,4.7,6.4,76.1,,7.6,,36.0
169,»ÊªÍµµ,2017-12-11,-0.2,4.8,0.2,10.9,82.9,,7.0,,18.0
169,»ÊªÍµµ,2017-12-12,-1.3,2.6,0.3,10.0,73.3,,8.4,,12.0
169,»ÊªÍµµ,2017-12-13,-0.2,3.4,0.4,8.4,75.4,,8.4,,13.0
169,»ÊªÍµµ,2017-12-14,0.8,4.4,,6.0,74.9,,7.3,,15.0
169,»ÊªÍµµ,2017-12-15,2.3,7.4,0.0,4.7,72.1,,7.0,,20.0
169,»ÊªÍµµ,2017-12-16,-0.9,6.5,0.5,11.3,83.1,0.4,8.1,,26.0
169,»ÊªÍµµ,2017-12-17,-0.6,3.7,0.6,7.8,83.5,0.3,7.1,,16.0
169,»ÊªÍµµ,2017-12-18,2.7,8.0,0.0,3.3,65.9,,7.3,,33.0
169,»ÊªÍµµ,2017-12-19,1.0,6.8,0.0,9.3,69.8,,7.3,,26.0
169,»ÊªÍµµ,2017-12-20,1.8,8.5,2.0,4.2,70.9,,6.0,,17.0
169,»ÊªÍµµ,2017-12-21,2.5,7.7,,3.8,73.6,,1.6,,17.0
169,»ÊªÍµµ,2017-12-22,2.8,11.8,,1.9,77.5,,3.8,,24.0
169,»ÊªÍµµ,2017-12-23,6.6,13.6,,2.3,95.8,,6.4,,31.0
169,»ÊªÍµµ,2017-12-24,4.4,11.5,17.4,8.2,89.8,,8.0,,
169,»ÊªÍµµ,2017-12-25,2.7,5.6,,9.3,62.6,,8.5,,22.0
169,»ÊªÍµµ,2017-12-26,1.3,7.1,,8.9,63.8,,5.1,,25.0
169,»ÊªÍµµ,2017-12-27,0.4,4.5,,8.2,68.9,,6.8,,16.0
169,»ÊªÍµµ,2017-12-28,0.6,4.0,,3.6,80.5,,5.8,,30.0
169,»ÊªÍµµ,2017-12-29,2.1,10.1,,2.8,91.8,,5.9,,35.0
169,»ÊªÍµµ,2017-12-30,5.7,9.2,0.8,3.2,95.4,,9.8,,59.0
169,»ÊªÍµµ,2017-12-31,3.4,7.4,0.0,7.5,76.0,,6.0,,62.0
169,»ÊªÍµµ,2018-01-01,2.6,7.2,,5.7,55.4,,1.4,,42.0
169,»ÊªÍµµ,2018-01-02,2.4,8.6,,3.0,68.1,,4.5,,45.0
169,»ÊªÍµµ,2018-01-03,1.3,3.4,,9.8,74.8,,8.9,,21.0
169,»ÊªÍµµ,2018-01-04,1.1,2.3,,7.9,82.3,,9.9,,19.0
169,»ÊªÍµµ,2018-01-05,1.0,4.7,0.0,7.7,75.8,,9.1,,18.0
169,»ÊªÍµµ,2018-01-06,2.1,6.7,,7.8,71.5,,5.6,,21.0
169,»ÊªÍµµ,2018-01-07,2.2,5.8,5.6,4.3,89.4,,9.3,,18.0
169,»ÊªÍµµ,2018-01-08,1.9,5.7,2.6,7.0,90.4,,9.5,,27.0
169,»ÊªÍµµ,2018-01-09,0.1,3.4,0.0,6.3,68.1,,8.1,,35.0
169,»ÊªÍµµ,2018-01-10,-3.6,2.1,2.0,7.4,79.9,1.1,7.3,,19.0
169,»ÊªÍµµ,2018-01-11,-4.4,-1.3,0.7,10.3,85.3,2.5,7.9,,12.0
169,»ÊªÍµµ,2018-01-12,-4.2,0.7,0.2,7.8,81.1,1.2,7.3,,13.0
169,»ÊªÍµµ,2018-01-13,0.4,6.2,,2.6,64.5,,5.3,,19.0
169,»ÊªÍµµ,2018-01-14,1.9,9.7,,3.6,91.0,,5.9,,22.0
169,»ÊªÍµµ,2018-01-15,4.2,10.7,,2.6,91.9,,1.3,,28.0
169,»ÊªÍµµ,2018-01-16,4.7,8.5,18.4,3.7,99.0,,10.0,5.35,18.0
169,»ÊªÍµµ,2018-01-17,4.6,9.6,1.9,3.1,97.6,,7.8,,25.0
169,»ÊªÍµµ,2018-01-18,2.8,8.3,,4.4,91.5,,7.6,,88.0
169,»ÊªÍµµ,2018-01-19,2.2,6.8,,5.3,73.0,,3.3,,36.0
169,»ÊªÍµµ,2018-01-20,1.9,8.2,,2.2,81.1,,3.9,,46.0
169,»ÊªÍµµ,2018-01-21,2.2,6.8,,3.7,78.3,,4.3,,99.0
169,»ÊªÍµµ,2018-01-22,2.4,9.8,0.0,4.8,79.1,,8.1,,54.0
169,»ÊªÍµµ,2018-01-23,-3.2,2.5,0.0,9.6,84.5,,8.4,,22.0
169,»ÊªÍµµ,2018-01-24,-6.7,-2.2,1.1,8.9,90.0,5.2,7.9,,13.0
169,»ÊªÍµµ,2018-01-25,-5.0,-3.1,0.0,12.6,87.4,0.5,9.0,,13.0
169,»ÊªÍµµ,2018-01-26,-4.7,-2.5,0.0,13.7,86.9,0.1,8.9,,15.0
169,»ÊªÍµµ,2018-01-27,-3.5,-0.2,,7.2,80.0,,8.4,,16.0
169,»ÊªÍµµ,2018-01-28,-1.4,3.3,0.1,8.1,85.8,,9.3,,25.0
169,»ÊªÍµµ,2018-01-29,-2.2,1.2,0.3,8.7,84.1,1.7,7.5,,33.0
169,»ÊªÍµµ,2018-01-30,-2.4,1.3,0.2,3.9,86.3,1.0,7.3,,27.0
169,»ÊªÍµµ,2018-01-31,0.8,5.8,,2.6,67.3,,7.5,,35.0
169,»ÊªÍµµ,2018-02-01,-0.3,3.5,,5.2,72.6,,3.3,,31.0
169,»ÊªÍµµ,2018-02-02,-0.3,4.8,0.2,5.6,69.8,0.7,5.5,,22.0
169,»ÊªÍµµ,2018-02-03,-3.7,0.5,0.9,11.8,87.3,0.8,8.4,,20.0
169,»ÊªÍµµ,2018-02-04,-4.6,-1.0,0.3,11.0,81.8,1.0,7.5,,14.0
169,»ÊªÍµµ,2018-02-05,-4.8,0.2,3.4,9.0,86.5,7.3,7.9,,16.0
